age;job;marital;education;default;balance;housing;loan;contact;campaign;deposit
51;blue-collar;married;secondary;no;500;no;no;cellular;1;no
41;blue-collar;married;secondary;no;1459;no;no;unknown;1;no
35;admin.;married;secondary;no;-244;yes;yes;cellular;1;no
53;management;married;tertiary;no;1356;yes;no;cellular;2;no
25;blue-collar;single;primary;no;-289;yes;no;telephone;2;no
34;management;single;tertiary;no;1396;yes;no;cellular;1;no
29;services;single;secondary;no;9;no;yes;cellular;2;no
33;services;married;secondary;no;70;yes;no;cellular;3;no
43;admin.;married;secondary;no;877;yes;no;cellular;1;no
47;blue-collar;married;primary;no;113;yes;no;unknown;1;no
35;admin.;single;secondary;no;368;yes;no;unknown;3;no
49;entrepreneur;married;secondary;no;89;yes;no;cellular;1;no
41;services;married;primary;no;450;yes;no;unknown;2;no
49;services;married;unknown;no;463;yes;no;telephone;2;no
44;blue-collar;married;secondary;no;1397;no;no;cellular;1;no
32;services;single;secondary;no;310;yes;no;unknown;1;no
27;self-employed;single;tertiary;no;270;yes;no;unknown;2;no
53;technician;married;secondary;no;65;no;no;cellular;1;no
55;admin.;married;secondary;no;865;yes;no;cellular;1;no
60;retired;married;secondary;no;7;no;yes;cellular;5;no
27;management;single;secondary;no;145;yes;no;cellular;4;no
58;self-employed;married;tertiary;no;327;no;yes;cellular;2;no
42;blue-collar;married;secondary;no;429;yes;no;cellular;1;no
31;services;married;secondary;no;1167;yes;yes;cellular;1;no
30;management;single;tertiary;no;2995;yes;no;cellular;1;no
32;management;single;tertiary;no;974;yes;no;unknown;1;no
56;self-employed;married;secondary;no;784;no;yes;cellular;2;no
57;retired;divorced;secondary;no;316;no;no;cellular;2;no
57;management;married;tertiary;no;0;yes;no;cellular;1;no
39;technician;married;secondary;no;211;no;no;telephone;2;no
37;blue-collar;married;secondary;no;342;yes;no;cellular;2;no
32;management;married;tertiary;no;628;no;no;cellular;1;no
41;blue-collar;married;secondary;no;0;yes;no;cellular;2;no
49;unemployed;married;secondary;no;769;yes;no;unknown;1;no
36;blue-collar;divorced;secondary;no;2278;yes;no;unknown;2;no
58;retired;married;primary;no;1351;yes;no;telephone;3;no
58;technician;married;unknown;no;49;yes;no;unknown;2;no
33;services;married;secondary;no;1082;yes;yes;cellular;1;no
31;management;single;tertiary;no;5691;yes;no;cellular;1;no
46;blue-collar;divorced;primary;no;916;yes;no;cellular;2;no
42;unemployed;divorced;secondary;no;325;yes;no;unknown;4;no
46;admin.;married;secondary;no;0;yes;yes;cellular;2;no
47;management;married;tertiary;no;2475;yes;no;cellular;4;no
42;self-employed;married;primary;no;3717;no;no;unknown;1;no
53;entrepreneur;married;secondary;no;288;no;no;unknown;1;no
31;admin.;married;secondary;no;1130;yes;no;cellular;5;no
39;blue-collar;married;primary;no;2715;yes;no;unknown;3;no
57;blue-collar;married;primary;no;23;yes;no;telephone;8;no
29;blue-collar;single;secondary;no;0;no;no;cellular;2;no
32;blue-collar;single;secondary;no;-84;yes;no;cellular;1;no
38;self-employed;married;secondary;no;290;yes;no;unknown;1;no
34;self-employed;single;tertiary;no;36;no;no;telephone;1;no
35;admin.;married;secondary;no;-488;yes;no;unknown;4;no
55;blue-collar;married;secondary;no;-473;yes;no;unknown;1;no
42;management;married;tertiary;no;1272;yes;no;cellular;1;no
32;management;married;secondary;no;0;no;no;cellular;4;no
50;management;divorced;primary;no;-6;yes;no;unknown;2;no
56;admin.;married;secondary;no;510;yes;no;cellular;1;no
36;technician;single;secondary;no;818;yes;yes;cellular;4;no
49;management;married;secondary;no;543;yes;no;unknown;3;no
48;management;married;tertiary;no;7867;yes;yes;unknown;3;no
32;technician;single;tertiary;no;1212;yes;no;unknown;2;no
35;management;married;secondary;no;533;no;no;cellular;12;no
48;management;married;tertiary;no;291;yes;no;telephone;2;no
40;services;single;secondary;no;573;yes;no;cellular;1;no
55;retired;married;secondary;no;1279;yes;no;cellular;3;no
50;blue-collar;married;primary;no;280;yes;no;unknown;23;no
55;technician;married;unknown;no;574;yes;no;cellular;2;no
26;blue-collar;single;secondary;no;658;no;yes;telephone;4;no
34;technician;married;secondary;no;2019;yes;yes;unknown;1;no
45;management;married;tertiary;no;22815;no;no;cellular;8;no
44;entrepreneur;married;secondary;no;887;yes;no;cellular;1;no
34;management;married;tertiary;no;303;yes;no;cellular;1;no
39;services;single;secondary;no;326;yes;no;unknown;1;no
31;management;single;secondary;no;453;yes;no;unknown;2;no
27;management;single;tertiary;yes;0;no;yes;cellular;1;no
41;management;married;tertiary;no;4063;yes;no;cellular;5;no
45;technician;married;secondary;no;2403;no;no;cellular;1;no
28;services;single;secondary;no;123;yes;no;cellular;1;no
39;unemployed;married;secondary;no;270;yes;no;unknown;1;no
31;technician;single;tertiary;no;424;no;no;cellular;1;no
31;management;married;tertiary;no;1230;yes;no;unknown;4;no
31;admin.;single;secondary;no;387;yes;no;cellular;2;no
35;technician;single;primary;no;744;yes;no;cellular;1;no
32;technician;single;tertiary;no;696;no;yes;cellular;4;no
49;management;married;tertiary;no;4594;no;no;cellular;3;no
42;entrepreneur;married;secondary;no;1002;no;no;unknown;3;no
31;management;single;tertiary;no;-173;yes;no;unknown;2;no
35;services;single;secondary;no;1239;yes;no;cellular;2;no
31;technician;single;secondary;no;354;no;yes;cellular;2;no
45;admin.;single;secondary;no;375;no;yes;unknown;1;no
24;blue-collar;single;secondary;no;3;yes;no;cellular;1;no
49;self-employed;divorced;secondary;no;6116;yes;no;cellular;1;no
36;self-employed;married;tertiary;no;4515;yes;no;unknown;2;no
28;blue-collar;single;tertiary;no;727;yes;no;unknown;4;no
54;retired;married;secondary;no;3846;yes;yes;unknown;2;no
27;blue-collar;single;primary;no;1128;yes;no;unknown;4;no
34;management;divorced;tertiary;no;1173;no;yes;cellular;1;no
40;management;single;tertiary;no;27;no;no;cellular;6;no
32;admin.;single;tertiary;no;328;yes;yes;unknown;1;no
41;admin.;married;secondary;no;0;yes;no;cellular;2;no
38;services;single;primary;no;-87;yes;no;cellular;1;no
35;admin.;single;secondary;no;2830;no;no;unknown;12;no
31;technician;married;secondary;no;4;no;no;unknown;4;no
47;entrepreneur;married;secondary;no;0;no;no;unknown;2;no
41;admin.;married;secondary;no;80;no;no;cellular;1;no
29;admin.;single;secondary;no;2768;yes;no;unknown;4;no
33;management;married;tertiary;no;5;yes;no;unknown;1;no
89;retired;married;tertiary;no;553;no;no;telephone;5;no
54;blue-collar;married;secondary;no;-102;yes;no;cellular;7;no
72;retired;married;primary;no;2079;no;no;cellular;1;no
29;blue-collar;married;secondary;no;1;yes;no;unknown;1;no
41;blue-collar;married;secondary;no;598;yes;no;cellular;3;no
39;housemaid;married;primary;no;34;yes;no;cellular;3;no
41;services;divorced;secondary;no;-19;yes;no;unknown;1;no
31;blue-collar;married;primary;no;292;yes;yes;unknown;18;no
32;services;married;secondary;no;144;yes;no;unknown;11;no
52;admin.;married;secondary;no;1113;no;yes;cellular;1;no
41;entrepreneur;married;tertiary;no;121;yes;no;cellular;1;no
45;management;married;tertiary;no;904;yes;yes;unknown;9;no
29;admin.;single;secondary;no;-498;yes;no;cellular;3;no
32;admin.;married;tertiary;no;0;yes;no;unknown;1;no
35;blue-collar;married;secondary;no;67;no;no;unknown;6;no
54;technician;married;secondary;no;3967;no;yes;cellular;3;no
41;self-employed;married;secondary;no;305;yes;no;cellular;2;no
42;blue-collar;married;primary;no;260;yes;no;telephone;2;no
59;management;divorced;tertiary;no;258;yes;no;cellular;1;no
58;retired;married;primary;no;0;no;no;cellular;1;no
32;services;single;secondary;no;72;no;no;cellular;9;no
56;technician;single;primary;no;145;yes;no;telephone;2;no
50;management;divorced;tertiary;no;2564;yes;no;cellular;4;no
45;services;married;primary;no;7811;no;no;unknown;2;no
59;retired;married;secondary;no;5744;no;no;unknown;1;no
47;blue-collar;married;primary;no;673;yes;yes;unknown;4;no
54;management;single;secondary;no;602;no;no;cellular;2;no
40;services;married;secondary;no;9374;yes;no;cellular;8;no
37;management;married;tertiary;no;5016;no;no;cellular;1;no
29;blue-collar;married;secondary;no;508;yes;yes;unknown;5;no
36;blue-collar;married;primary;no;156;yes;no;cellular;2;no
33;management;married;tertiary;no;0;yes;no;cellular;1;no
32;management;divorced;tertiary;no;12;no;no;cellular;1;no
53;technician;married;secondary;no;7984;yes;no;cellular;1;no
33;services;married;secondary;no;255;yes;yes;cellular;2;no
36;admin.;married;tertiary;no;211;yes;no;unknown;2;no
43;unemployed;divorced;secondary;no;1854;no;no;cellular;2;no
45;self-employed;married;tertiary;no;-497;yes;yes;cellular;1;no
52;services;married;secondary;no;431;no;no;cellular;17;no
48;blue-collar;divorced;secondary;no;-314;yes;no;cellular;5;no
40;management;married;tertiary;no;552;no;no;cellular;8;no
31;technician;married;secondary;no;465;yes;no;cellular;3;no
34;services;single;secondary;no;544;yes;no;unknown;2;no
54;blue-collar;married;primary;no;-636;yes;no;unknown;3;no
40;management;married;tertiary;no;7780;no;no;telephone;1;no
55;unemployed;single;primary;no;274;no;no;cellular;5;no
33;management;married;tertiary;no;1148;no;no;cellular;1;no
50;management;married;tertiary;no;67;no;yes;unknown;3;no
59;retired;divorced;secondary;no;914;no;no;cellular;1;no
40;services;married;secondary;no;1293;yes;no;cellular;3;no
45;admin.;married;secondary;no;111;yes;no;cellular;1;no
32;management;married;tertiary;no;937;no;no;cellular;1;no
50;blue-collar;married;unknown;no;605;yes;no;unknown;1;no
58;blue-collar;married;secondary;no;1457;yes;no;cellular;4;no
38;management;married;tertiary;no;1617;yes;no;cellular;1;no
57;technician;married;secondary;no;29207;yes;no;telephone;2;no
31;blue-collar;married;secondary;no;812;yes;no;cellular;1;no
69;retired;married;primary;no;324;no;no;cellular;1;no
26;admin.;single;secondary;no;1327;no;no;cellular;4;no
30;admin.;married;secondary;no;482;no;no;cellular;1;no
49;blue-collar;married;secondary;no;134;yes;yes;unknown;2;no
36;blue-collar;married;primary;no;347;no;no;cellular;2;no
37;technician;married;secondary;no;1824;yes;no;cellular;2;no
55;blue-collar;divorced;primary;no;410;no;yes;cellular;2;no
36;management;single;tertiary;no;-38;yes;no;unknown;1;no
31;self-employed;married;secondary;no;581;yes;no;cellular;1;no
30;technician;divorced;secondary;no;3100;yes;no;unknown;4;no
36;services;married;secondary;no;0;yes;yes;cellular;4;no
50;self-employed;married;secondary;no;1138;no;no;cellular;10;no
53;unknown;married;unknown;no;0;no;no;cellular;5;no
39;services;married;secondary;no;304;yes;yes;unknown;1;no
31;technician;married;tertiary;no;313;yes;no;cellular;2;no
49;blue-collar;married;primary;no;1898;no;no;cellular;1;no
35;services;married;secondary;no;142;yes;no;cellular;2;no
45;blue-collar;married;primary;no;4696;no;no;unknown;1;no
30;management;single;secondary;no;135;no;no;cellular;2;no
47;self-employed;married;primary;no;574;yes;no;cellular;5;no
37;blue-collar;married;primary;no;1322;yes;no;cellular;8;no
35;technician;married;tertiary;no;703;no;no;cellular;1;no
41;management;single;tertiary;no;0;no;no;cellular;2;no
35;unemployed;married;secondary;no;1;yes;no;cellular;8;no
60;retired;married;primary;no;55;no;no;cellular;1;no
58;technician;married;secondary;no;786;yes;no;unknown;3;no
28;management;married;tertiary;no;22;yes;no;cellular;3;no
57;unemployed;married;secondary;no;890;no;no;cellular;4;no
35;management;married;tertiary;no;451;yes;no;cellular;6;no
54;admin.;married;tertiary;no;59;yes;no;cellular;1;no
31;management;single;tertiary;no;15;no;no;cellular;2;no
32;blue-collar;single;secondary;no;15341;no;no;unknown;3;no
56;admin.;single;secondary;no;-273;no;no;cellular;2;no
35;self-employed;married;tertiary;yes;28;no;yes;cellular;1;no
33;blue-collar;married;secondary;no;58;no;no;unknown;2;no
50;technician;married;secondary;no;103;yes;no;cellular;4;no
46;management;single;secondary;no;244;yes;no;unknown;1;no
35;services;married;secondary;no;0;no;no;unknown;4;no
49;admin.;married;secondary;no;880;yes;yes;cellular;3;no
56;management;divorced;tertiary;no;-141;no;no;cellular;4;no
33;blue-collar;single;primary;no;447;yes;no;unknown;2;no
37;entrepreneur;married;primary;no;62;no;no;cellular;2;no
30;blue-collar;single;secondary;no;148;no;no;cellular;1;no
34;admin.;single;secondary;no;79;yes;no;cellular;3;no
29;blue-collar;single;secondary;no;9;yes;no;cellular;3;no
32;management;married;tertiary;no;578;no;yes;cellular;2;no
29;blue-collar;married;primary;no;-382;yes;no;cellular;2;no
50;blue-collar;married;primary;no;888;no;yes;telephone;3;no
58;technician;single;secondary;no;382;no;no;cellular;2;no
30;management;married;tertiary;no;1390;no;no;cellular;4;no
52;entrepreneur;married;primary;no;-104;no;yes;cellular;1;no
39;management;married;tertiary;no;22;yes;no;unknown;1;no
43;technician;divorced;secondary;no;-36;yes;no;cellular;1;no
51;technician;married;secondary;no;130;no;no;cellular;3;no
38;admin.;single;secondary;no;77;no;no;cellular;4;no
30;self-employed;single;secondary;no;1031;no;no;unknown;1;no
52;management;divorced;primary;no;92;no;yes;cellular;7;no
40;technician;married;tertiary;no;1063;yes;yes;cellular;2;no
37;technician;married;secondary;no;0;yes;yes;cellular;3;no
30;blue-collar;married;secondary;no;282;yes;yes;unknown;2;no
51;management;married;tertiary;no;1394;yes;no;cellular;1;no
27;technician;single;secondary;no;16;no;no;unknown;1;no
35;blue-collar;married;secondary;no;975;yes;no;cellular;1;no
47;admin.;married;tertiary;no;12276;no;no;unknown;5;no
29;blue-collar;married;secondary;no;313;yes;no;cellular;2;no
52;admin.;married;secondary;no;1648;yes;no;cellular;3;no
43;admin.;single;secondary;no;6;no;no;cellular;1;no
31;blue-collar;married;primary;no;1127;yes;no;telephone;1;no
54;blue-collar;married;secondary;no;1070;no;no;cellular;4;no
59;housemaid;married;secondary;no;1040;no;no;cellular;2;no
51;blue-collar;married;secondary;no;50;yes;yes;unknown;1;no
32;management;married;tertiary;no;62;yes;no;telephone;1;no
42;blue-collar;married;secondary;no;-755;yes;yes;unknown;1;no
46;blue-collar;married;secondary;no;4707;yes;no;unknown;8;no
30;technician;single;secondary;no;925;no;no;cellular;1;no
42;management;divorced;primary;no;0;yes;no;cellular;5;no
39;blue-collar;married;primary;no;867;yes;no;unknown;1;no
31;management;single;tertiary;no;-201;yes;no;cellular;4;no
35;blue-collar;married;secondary;no;120;yes;no;unknown;2;no
34;admin.;married;secondary;no;61;no;yes;unknown;1;no
42;technician;divorced;secondary;no;0;yes;no;unknown;2;no
57;management;married;primary;no;687;yes;yes;telephone;3;no
38;management;single;tertiary;no;38;no;no;cellular;2;no
29;blue-collar;single;secondary;no;2806;no;no;cellular;1;no
46;management;married;secondary;no;-27;yes;no;cellular;1;no
48;management;married;tertiary;no;2498;no;no;cellular;2;no
33;technician;married;secondary;no;390;no;no;cellular;2;no
59;admin.;single;secondary;no;-423;yes;yes;cellular;1;no
23;technician;single;secondary;no;1587;yes;yes;cellular;2;no
37;blue-collar;married;secondary;no;288;yes;no;cellular;6;no
40;technician;single;secondary;no;822;yes;yes;cellular;2;no
44;blue-collar;divorced;secondary;no;-222;yes;no;unknown;3;no
37;blue-collar;single;secondary;no;197;yes;no;unknown;3;no
28;services;single;secondary;no;159;yes;no;telephone;2;no
39;technician;single;secondary;no;681;yes;no;unknown;1;no
57;retired;divorced;primary;yes;0;no;yes;cellular;2;no
38;blue-collar;single;unknown;no;495;yes;no;unknown;1;no
60;blue-collar;married;secondary;no;414;no;no;cellular;1;no
38;management;divorced;tertiary;no;151;yes;no;cellular;1;no
26;student;single;secondary;no;2572;yes;no;cellular;1;no
32;blue-collar;married;secondary;no;320;yes;no;unknown;2;no
35;management;single;tertiary;no;304;yes;no;cellular;2;no
30;management;single;secondary;no;1299;no;no;cellular;2;no
37;blue-collar;married;secondary;no;740;yes;no;cellular;3;no
36;blue-collar;married;secondary;no;537;no;yes;cellular;6;no
34;admin.;single;secondary;no;1581;yes;yes;unknown;11;no
28;blue-collar;married;secondary;no;708;yes;no;unknown;5;no
37;blue-collar;married;primary;no;178;yes;yes;unknown;1;no
31;services;single;secondary;no;671;yes;no;unknown;3;no
34;blue-collar;married;primary;no;3;yes;no;telephone;1;no
28;technician;single;secondary;no;981;yes;no;cellular;1;no
38;technician;married;tertiary;no;1042;yes;no;cellular;2;no
80;retired;married;primary;no;1021;no;no;telephone;1;no
59;retired;married;secondary;no;1035;yes;yes;cellular;1;no
54;management;married;tertiary;no;1114;yes;no;cellular;2;no
29;blue-collar;single;tertiary;no;98;no;no;cellular;2;no
39;technician;married;secondary;no;24;yes;no;cellular;4;no
